22.65,5.00,4.99,4.66,12.00,810.00,806.41,0.10,0.00
22.72,4.99,4.97,4.65,12.00,808.27,800.01,0.23,0.01
22.79,5.00,4.96,4.67,12.00,809.97,796.69,0.36,0.02
22.86,4.96,5.00,4.65,12.00,795.98,809.98,-0.37,-0.02
22.92,4.98,5.00,4.65,12.00,801.90,809.83,-0.22,-0.01
22.99,4.97,4.99,4.67,12.00,801.84,805.15,-0.09,-0.00
23.06,5.00,4.98,4.65,12.00,809.59,801.90,0.21,0.01
23.12,4.99,4.98,4.66,12.00,807.27,801.90,0.15,0.01
23.19,4.96,5.00,4.65,12.00,797.45,810.00,-0.33,-0.02
23.26,4.99,4.97,4.65,12.00,807.51,801.89,0.16,0.01
23.32,4.98,4.96,4.67,12.00,801.90,797.93,0.11,0.00
23.39,4.99,4.97,4.65,12.00,806.10,801.40,0.13,0.01
23.46,4.98,4.99,4.66,12.00,801.90,805.60,-0.10,-0.00
23.53,4.97,4.98,4.65,12.00,801.88,804.33,-0.07,-0.00
23.59,5.00,4.96,4.65,12.00,809.99,796.10,0.37,0.02
23.66,5.00,4.99,4.66,12.00,808.65,807.53,0.03,0.00
23.73,4.99,4.99,4.64,12.00,808.17,807.70,0.01,0.00
23.79,4.98,4.98,4.66,12.00,801.90,803.37,-0.04,-0.00
23.86,5.00,4.95,4.65,12.00,810.00,793.98,0.42,0.02
23.93,4.98,4.98,4.65,12.00,802.70,801.90,0.02,0.00
23.99,4.99,5.00,4.67,12.00,806.60,808.99,-0.07,-0.00
24.06,4.98,4.98,4.65,12.00,801.90,803.64,-0.05,-0.00
24.13,4.98,4.98,4.66,12.00,801.90,802.22,-0.01,-0.00
24.20,4.98,4.97,4.65,12.00,804.20,801.88,0.07,0.00
24.26,4.97,5.00,4.65,12.00,801.86,810.00,-0.22,-0.01
24.33,4.97,5.00,4.66,12.00,800.88,810.00,-0.25,-0.01
24.40,4.96,4.98,4.65,12.00,798.10,801.90,-0.11,-0.00
24.46,5.00,4.97,4.66,12.00,810.00,801.52,0.23,0.01
24.53,5.00,4.98,4.65,12.00,810.00,801.90,0.22,0.01
24.60,4.97,5.00,4.65,12.00,799.17,810.00,-0.29,-0.01
24.66,5.00,4.97,4.65,12.00,809.11,798.88,0.28,0.01
24.73,5.00,4.98,4.65,12.00,809.92,801.90,0.22,0.01
24.80,4.99,5.00,4.66,12.00,806.18,809.44,-0.09,-0.00
24.87,4.98,4.99,4.65,12.00,801.90,807.63,-0.16,-0.01
24.93,4.97,4.99,4.65,12.00,801.72,805.85,-0.12,-0.01
25.00,5.00,4.98,4.66,12.00,808.94,801.90,0.20,0.01
25.07,4.98,4.99,4.65,12.00,801.90,805.74,-0.11,-0.00
25.13,4.98,5.00,4.66,12.00,802.29,810.00,-0.21,-0.01
25.22,4.98,4.98,4.65,12.00,801.90,802.17,-0.01,-0.00
25.27,4.97,4.98,4.66,12.00,801.69,801.90,-0.01,-0.00
25.33,4.99,4.97,4.65,12.00,805.38,801.74,0.10,0.00
25.40,4.96,5.00,4.65,12.00,798.54,808.98,-0.28,-0.01
25.47,4.99,4.98,4.67,12.00,806.29,801.90,0.12,0.01
25.54,5.00,4.96,4.65,12.00,810.00,795.43,0.39,0.02
25.60,5.00,4.98,4.67,12.00,810.00,804.67,0.15,0.01
